SalesKey,InvoiceNo,CustomerKey,ProductKey,TimeKey,Quantity,UnitPrice,TotalSales,CustomerID,Country,StockCode,ProductDescription,Category,Date,Year,Month,Day,Quarter,DayOfWeek,MonthName,DayName,PriceCategory,QuantityCategory,SalesCategory,IsWeekend,Season,TotalSpent,AvgTransactionValue,TransactionCount,TotalQuantity,UniqueInvoices,ProductTotalSales,ProductTotalQuantity,ProductCustomerCount
122,536380,21,36,15,16,5.19,83.04,12449,Netherlands,TO24322,Unknown Product,TO,2023-04-23,2023,4,23,2,7,April,Sunday,Medium,Medium,Medium,1,Spring,2997.61,374.7,8,189,5,415.2,80,5
123,536380,157,36,15,16,5.19,83.04,12449,Poland,TO24322,Unknown Product,TO,2023-04-23,2023,4,23,2,7,April,Sunday,Medium,Medium,Medium,1,Spring,2997.61,374.7,8,189,5,415.2,80,5
124,536380,235,36,15,16,5.19,83.04,12449,Japan,TO24322,Unknown Product,TO,2023-04-23,2023,4,23,2,7,April,Sunday,Medium,Medium,Medium,1,Spring,2997.61,374.7,8,189,5,415.2,80,5
125,536380,293,36,15,16,5.19,83.04,12449,Switzerland,TO24322,Unknown Product,TO,2023-04-23,2023,4,23,2,7,April,Sunday,Medium,Medium,Medium,1,Spring,2997.61,374.7,8,189,5,415.2,80,5
126,536381,16,37,16,16,21.92,350.72,12454,Norway,GI70637,Gift Trial Blood,GI,2023-04-01,2023,4,1,2,6,April,Saturday,High,Medium,High,1,Spring,2031.73,507.93,4,111,2,701.44,32,2
127,536381,390,37,16,16,21.92,350.72,12454,Poland,GI70637,Gift Trial Blood,GI,2023-04-01,2023,4,1,2,6,April,Saturday,High,Medium,High,1,Spring,2031.73,507.93,4,111,2,701.44,32,2
128,536381,16,38,16,42,24.98,1049.16,12454,Norway,HO16630,Home Husband Fall,HO,2023-04-01,2023,4,1,2,6,April,Saturday,High,Large,Premium,1,Spring,2031.73,507.93,4,111,2,2098.32,84,2
129,536381,390,38,16,42,24.98,1049.16,12454,Poland,HO16630,Home Husband Fall,HO,2023-04-01,2023,4,1,2,6,April,Saturday,High,Large,Premium,1,Spring,2031.73,507.93,4,111,2,2098.32,84,2
130,536382,17,39,17,32,12.29,393.28,12538,Switzerland,GA63269,Garden Prove They,GA,2023-06-26,2023,6,26,2,1,June,Monday,Medium,Large,High,0,Summer,393.28,393.28,1,32,1,393.28,32,1
131,536383,18,40,18,17,23.2,394.4,12388,Belgium,HO61173,Home Commercial Hospital,HO,2023-05-22,2023,5,22,2,1,May,Monday,High,Medium,High,0,Spring,2457.24,614.31,4,138,2,788.8,34,2
132,536383,349,40,18,17,23.2,394.4,12388,Portugal,HO61173,Home Commercial Hospital,HO,2023-05-22,2023,5,22,2,1,May,Monday,High,Medium,High,0,Spring,2457.24,614.31,4,138,2,788.8,34,2
133,536383,18,41,18,43,18.1,778.3000000000001,12388,Belgium,OF82845,Office Hear Determine,OF,2023-05-22,2023,5,22,2,1,May,Monday,High,Large,Premium,0,Spring,2457.24,614.31,4,138,2,1556.6,86,2
134,536383,349,41,18,43,18.1,778.3000000000001,12388,Portugal,OF82845,Office Hear Determine,OF,2023-05-22,2023,5,22,2,1,May,Monday,High,Large,Premium,0,Spring,2457.24,614.31,4,138,2,1556.6,86,2
135,536383,18,42,18,38,18.53,704.1400000000001,12388,Belgium,GA17665,Garden Religious Example,GA,2023-05-22,2023,5,22,2,1,May,Monday,High,Large,Premium,0,Spring,2457.24,614.31,4,138,2,1408.28,76,2
136,536383,349,42,18,38,18.53,704.1400000000001,12388,Portugal,GA17665,Garden Religious Example,GA,2023-05-22,2023,5,22,2,1,May,Monday,High,Large,Premium,0,Spring,2457.24,614.31,4,138,2,1408.28,76,2
137,536384,19,43,19,33,23.02,759.66,12360,France,KI72493,Kitchen Write Result,KI,2023-09-30,2023,9,30,3,6,September,Saturday,High,Large,Premium,1,Autumn,1679.59,559.86,3,78,3,2278.98,99,3
138,536384,225,43,19,33,23.02,759.66,12360,Iceland,KI72493,Kitchen Write Result,KI,2023-09-30,2023,9,30,3,6,September,Saturday,High,Large,Premium,1,Autumn,1679.59,559.86,3,78,3,2278.98,99,3
139,536384,327,43,19,33,23.02,759.66,12360,Norway,KI72493,Kitchen Write Result,KI,2023-09-30,2023,9,30,3,6,September,Saturday,High,Large,Premium,1,Autumn,1679.59,559.86,3,78,3,2278.98,99,3
140,536385,20,44,20,5,15.08,75.4,12476,Australia,TO34356,Toy Away Politics,TO,2023-09-09,2023,9,9,3,6,September,Saturday,High,Small,Medium,1,Autumn,1449.58,241.6,6,139,5,301.6,20,4
141,536385,192,44,20,5,15.08,75.4,12476,Switzerland,TO34356,Toy Away Politics,TO,2023-09-09,2023,9,9,3,6,September,Saturday,High,Small,Medium,1,Autumn,1449.58,241.6,6,139,5,301.6,20,4
142,536385,215,44,20,5,15.08,75.4,12476,EIRE,TO34356,Toy Away Politics,TO,2023-09-09,2023,9,9,3,6,September,Saturday,High,Small,Medium,1,Autumn,1449.58,241.6,6,139,5,301.6,20,4
143,536385,281,44,20,5,15.08,75.4,12476,Netherlands,TO34356,Toy Away Politics,TO,2023-09-09,2023,9,9,3,6,September,Saturday,High,Small,Medium,1,Autumn,1449.58,241.6,6,139,5,301.6,20,4
144,536386,15,45,21,38,15.07,572.66,12449,Portugal,KI42271,Kitchen Congress None,KI,2023-09-04,2023,9,4,3,1,September,Monday,High,Large,Premium,0,Autumn,2997.61,374.7,8,189,5,2863.3,190,5
145,536386,21,45,21,38,15.07,572.66,12449,Netherlands,KI42271,Kitchen Congress None,KI,2023-09-04,2023,9,4,3,1,September,Monday,High,Large,Premium,0,Autumn,2997.61,374.7,8,189,5,2863.3,190,5
146,536386,157,45,21,38,15.07,572.66,12449,Poland,KI42271,Kitchen Congress None,KI,2023-09-04,2023,9,4,3,1,September,Monday,High,Large,Premium,0,Autumn,2997.61,374.7,8,189,5,2863.3,190,5
147,536386,235,45,21,38,15.07,572.66,12449,Japan,KI42271,Kitchen Congress None,KI,2023-09-04,2023,9,4,3,1,September,Monday,High,Large,Premium,0,Autumn,2997.61,374.7,8,189,5,2863.3,190,5
148,536386,293,45,21,38,15.07,572.66,12449,Switzerland,KI42271,Kitchen Congress None,KI,2023-09-04,2023,9,4,3,1,September,Monday,High,Large,Premium,0,Autumn,2997.61,374.7,8,189,5,2863.3,190,5
149,536386,15,46,21,37,13.31,492.47,12449,Portugal,DE86503,Decor Shoulder Election,DE,2023-09-04,2023,9,4,3,1,September,Monday,Medium,Large,High,0,Autumn,2997.61,374.7,8,189,5,2462.35,185,5
150,536386,21,46,21,37,13.31,492.47,12449,Netherlands,DE86503,Decor Shoulder Election,DE,2023-09-04,2023,9,4,3,1,September,Monday,Medium,Large,High,0,Autumn,2997.61,374.7,8,189,5,2462.35,185,5
151,536386,157,46,21,37,13.31,492.47,12449,Poland,DE86503,Decor Shoulder Election,DE,2023-09-04,2023,9,4,3,1,September,Monday,Medium,Large,High,0,Autumn,2997.61,374.7,8,189,5,2462.35,185,5
152,536386,235,46,21,37,13.31,492.47,12449,Japan,DE86503,Decor Shoulder Election,DE,2023-09-04,2023,9,4,3,1,September,Monday,Medium,Large,High,0,Autumn,2997.61,374.7,8,189,5,2462.35,185,5
153,536386,293,46,21,37,13.31,492.47,12449,Switzerland,DE86503,Decor Shoulder Election,DE,2023-09-04,2023,9,4,3,1,September,Monday,Medium,Large,High,0,Autumn,2997.61,374.7,8,189,5,2462.35,185,5
154,536387,22,47,22,26,3.71,96.46,12517,Portugal,GA44814,Garden Maintain Hundred,GA,2023-03-05,2023,3,5,1,7,March,Sunday,Low,Large,Medium,1,Spring,119.99,40.0,3,31,2,192.92,52,2
155,536387,147,47,22,26,3.71,96.46,12517,Switzerland,GA44814,Garden Maintain Hundred,GA,2023-03-05,2023,3,5,1,7,March,Sunday,Low,Large,Medium,1,Spring,119.99,40.0,3,31,2,192.92,52,2
156,536387,22,48,22,1,11.73,11.73,12517,Portugal,GI19508,Gift Expect Wish,GI,2023-03-05,2023,3,5,1,7,March,Sunday,Medium,Small,Low,1,Spring,119.99,40.0,3,31,2,23.46,2,2
157,536387,147,48,22,1,11.73,11.73,12517,Switzerland,GI19508,Gift Expect Wish,GI,2023-03-05,2023,3,5,1,7,March,Sunday,Medium,Small,Low,1,Spring,119.99,40.0,3,31,2,23.46,2,2
158,536388,23,49,1,9,23.36,210.24,12364,EIRE,KI44760,Kitchen Rise Onto,KI,2023-09-06,2023,9,6,3,3,September,Wednesday,High,Medium,High,0,Autumn,560.07,140.02,4,65,2,420.48,18,2
159,536388,250,49,1,9,23.36,210.24,12364,Portugal,KI44760,Kitchen Rise Onto,KI,2023-09-06,2023,9,6,3,3,September,Wednesday,High,Medium,High,0,Autumn,560.07,140.02,4,65,2,420.48,18,2
160,536388,23,50,1,11,11.24,123.64,12364,EIRE,GI47353,Gift Discuss Reveal,GI,2023-09-06,2023,9,6,3,3,September,Wednesday,Medium,Medium,Medium,0,Autumn,560.07,140.02,4,65,2,247.28,22,2
161,536388,250,50,1,11,11.24,123.64,12364,Portugal,GI47353,Gift Discuss Reveal,GI,2023-09-06,2023,9,6,3,3,September,Wednesday,Medium,Medium,Medium,0,Autumn,560.07,140.02,4,65,2,247.28,22,2
162,536388,23,51,1,34,0.69,23.459999999999997,12364,EIRE,KI95717,Kitchen Garden Threat,KI,2023-09-06,2023,9,6,3,3,September,Wednesday,Low,Large,Low,0,Autumn,560.07,140.02,4,65,2,46.92,68,2
163,536388,250,51,1,34,0.69,23.459999999999997,12364,Portugal,KI95717,Kitchen Garden Threat,KI,2023-09-06,2023,9,6,3,3,September,Wednesday,Low,Large,Low,0,Autumn,560.07,140.02,4,65,2,46.92,68,2
164,536389,24,52,23,8,22.3,178.4,12515,Netherlands,GA44664,Garden Stand Arrive,GA,2023-10-26,2023,10,26,4,4,October,Thursday,High,Medium,Medium,0,Autumn,5141.08,367.22,14,377,6,713.6,32,4
165,536389,88,52,23,8,22.3,178.4,12515,United Kingdom,GA44664,Garden Stand Arrive,GA,2023-10-26,2023,10,26,4,4,October,Thursday,High,Medium,Medium,0,Autumn,5141.08,367.22,14,377,6,713.6,32,4
166,536389,280,52,23,8,22.3,178.4,12515,Spain,GA44664,Garden Stand Arrive,GA,2023-10-26,2023,10,26,4,4,October,Thursday,High,Medium,Medium,0,Autumn,5141.08,367.22,14,377,6,713.6,32,4
167,536389,376,52,23,8,22.3,178.4,12515,France,GA44664,Garden Stand Arrive,GA,2023-10-26,2023,10,26,4,4,October,Thursday,High,Medium,Medium,0,Autumn,5141.08,367.22,14,377,6,713.6,32,4
168,536390,25,53,24,46,8.9,409.40000000000003,12415,Poland,KI37607,Kitchen Term Almost,KI,2023-03-30,2023,3,30,1,4,March,Thursday,Medium,Large,High,0,Spring,3412.79,341.28,10,329,5,2047.0,230,5
169,536390,62,53,24,46,8.9,409.40000000000003,12415,Iceland,KI37607,Kitchen Term Almost,KI,2023-03-30,2023,3,30,1,4,March,Thursday,Medium,Large,High,0,Spring,3412.79,341.28,10,329,5,2047.0,230,5
170,536390,146,53,24,46,8.9,409.40000000000003,12415,Spain,KI37607,Kitchen Term Almost,KI,2023-03-30,2023,3,30,1,4,March,Thursday,Medium,Large,High,0,Spring,3412.79,341.28,10,329,5,2047.0,230,5
171,536390,224,53,24,46,8.9,409.40000000000003,12415,Australia,KI37607,Kitchen Term Almost,KI,2023-03-30,2023,3,30,1,4,March,Thursday,Medium,Large,High,0,Spring,3412.79,341.28,10,329,5,2047.0,230,5
172,536390,387,53,24,46,8.9,409.40000000000003,12415,Lithuania,KI37607,Kitchen Term Almost,KI,2023-03-30,2023,3,30,1,4,March,Thursday,Medium,Large,High,0,Spring,3412.79,341.28,10,329,5,2047.0,230,5
173,536390,25,54,24,17,22.68,385.56,12415,Poland,KI74032,Kitchen Support Four,KI,2023-03-30,2023,3,30,1,4,March,Thursday,High,Medium,High,0,Spring,3412.79,341.28,10,329,5,1927.8,85,5
174,536390,62,54,24,17,22.68,385.56,12415,Iceland,KI74032,Kitchen Support Four,KI,2023-03-30,2023,3,30,1,4,March,Thursday,High,Medium,High,0,Spring,3412.79,341.28,10,329,5,1927.8,85,5
175,536390,146,54,24,17,22.68,385.56,12415,Spain,KI74032,Kitchen Support Four,KI,2023-03-30,2023,3,30,1,4,March,Thursday,High,Medium,High,0,Spring,3412.79,341.28,10,329,5,1927.8,85,5
176,536390,224,54,24,17,22.68,385.56,12415,Australia,KI74032,Kitchen Support Four,KI,2023-03-30,2023,3,30,1,4,March,Thursday,High,Medium,High,0,Spring,3412.79,341.28,10,329,5,1927.8,85,5
177,536390,387,54,24,17,22.68,385.56,12415,Lithuania,KI74032,Kitchen Support Four,KI,2023-03-30,2023,3,30,1,4,March,Thursday,High,Medium,High,0,Spring,3412.79,341.28,10,329,5,1927.8,85,5
178,536391,26,55,25,3,0.59,1.77,12508,Lithuania,TO46265,Toy Executive Attorney,TO,2023-06-05,2023,6,5,2,1,June,Monday,Low,Small,Low,0,Summer,3378.52,422.32,8,219,4,7.08,12,4
179,536391,207,55,25,3,0.59,1.77,12508,Australia,TO46265,Toy Executive Attorney,TO,2023-06-05,2023,6,5,2,1,June,Monday,Low,Small,Low,0,Summer,3378.52,422.32,8,219,4,7.08,12,4
180,536391,299,55,25,3,0.59,1.77,12508,Netherlands,TO46265,Toy Executive Attorney,TO,2023-06-05,2023,6,5,2,1,June,Monday,Low,Small,Low,0,Summer,3378.52,422.32,8,219,4,7.08,12,4
181,536391,306,55,25,3,0.59,1.77,12508,Italy,TO46265,Toy Executive Attorney,TO,2023-06-05,2023,6,5,2,1,June,Monday,Low,Small,Low,0,Summer,3378.52,422.32,8,219,4,7.08,12,4
182,536391,26,56,25,36,17.79,640.4399999999999,12508,Lithuania,GA67912,Garden Development White,GA,2023-06-05,2023,6,5,2,1,June,Monday,High,Large,Premium,0,Summer,3378.52,422.32,8,219,4,2561.76,144,4
183,536391,207,56,25,36,17.79,640.4399999999999,12508,Australia,GA67912,Garden Development White,GA,2023-06-05,2023,6,5,2,1,June,Monday,High,Large,Premium,0,Summer,3378.52,422.32,8,219,4,2561.76,144,4
184,536391,299,56,25,36,17.79,640.4399999999999,12508,Netherlands,GA67912,Garden Development White,GA,2023-06-05,2023,6,5,2,1,June,Monday,High,Large,Premium,0,Summer,3378.52,422.32,8,219,4,2561.76,144,4
185,536391,306,56,25,36,17.79,640.4399999999999,12508,Italy,GA67912,Garden Development White,GA,2023-06-05,2023,6,5,2,1,June,Monday,High,Large,Premium,0,Summer,3378.52,422.32,8,219,4,2561.76,144,4
186,536392,27,57,26,24,14.77,354.48,12365,Germany,KI14722,Kitchen Under Serious,KI,2023-08-09,2023,8,9,3,3,August,Wednesday,Medium,Large,High,0,Summer,3267.78,363.09,9,227,5,1772.4,120,5
187,536392,73,57,26,24,14.77,354.48,12365,Iceland,KI14722,Kitchen Under Serious,KI,2023-08-09,2023,8,9,3,3,August,Wednesday,Medium,Large,High,0,Summer,3267.78,363.09,9,227,5,1772.4,120,5
188,536392,121,57,26,24,14.77,354.48,12365,Belgium,KI14722,Kitchen Under Serious,KI,2023-08-09,2023,8,9,3,3,August,Wednesday,Medium,Large,High,0,Summer,3267.78,363.09,9,227,5,1772.4,120,5
189,536392,179,57,26,24,14.77,354.48,12365,Spain,KI14722,Kitchen Under Serious,KI,2023-08-09,2023,8,9,3,3,August,Wednesday,Medium,Large,High,0,Summer,3267.78,363.09,9,227,5,1772.4,120,5
190,536392,231,57,26,24,14.77,354.48,12365,France,KI14722,Kitchen Under Serious,KI,2023-08-09,2023,8,9,3,3,August,Wednesday,Medium,Large,High,0,Summer,3267.78,363.09,9,227,5,1772.4,120,5
191,536392,27,58,26,24,22.53,540.72,12365,Germany,HO50404,Home Forward Difference,HO,2023-08-09,2023,8,9,3,3,August,Wednesday,High,Large,Premium,0,Summer,3267.78,363.09,9,227,5,2703.6,120,5
192,536392,73,58,26,24,22.53,540.72,12365,Iceland,HO50404,Home Forward Difference,HO,2023-08-09,2023,8,9,3,3,August,Wednesday,High,Large,Premium,0,Summer,3267.78,363.09,9,227,5,2703.6,120,5
193,536392,121,58,26,24,22.53,540.72,12365,Belgium,HO50404,Home Forward Difference,HO,2023-08-09,2023,8,9,3,3,August,Wednesday,High,Large,Premium,0,Summer,3267.78,363.09,9,227,5,2703.6,120,5
194,536392,179,58,26,24,22.53,540.72,12365,Spain,HO50404,Home Forward Difference,HO,2023-08-09,2023,8,9,3,3,August,Wednesday,High,Large,Premium,0,Summer,3267.78,363.09,9,227,5,2703.6,120,5
195,536392,231,58,26,24,22.53,540.72,12365,France,HO50404,Home Forward Difference,HO,2023-08-09,2023,8,9,3,3,August,Wednesday,High,Large,Premium,0,Summer,3267.78,363.09,9,227,5,2703.6,120,5
196,536393,28,59,27,43,3.02,129.86,12437,EIRE,DE42706,Decor Money Individual,DE,2023-09-12,2023,9,12,3,2,September,Tuesday,Low,Large,Medium,0,Autumn,692.9,230.97,3,75,2,259.72,86,2
197,536393,76,59,27,43,3.02,129.86,12437,Italy,DE42706,Decor Money Individual,DE,2023-09-12,2023,9,12,3,2,September,Tuesday,Low,Large,Medium,0,Autumn,692.9,230.97,3,75,2,259.72,86,2
198,536393,28,60,27,16,21.68,346.88,12437,EIRE,KI30257,Kitchen Usually Who,KI,2023-09-12,2023,9,12,3,2,September,Tuesday,High,Medium,High,0,Autumn,692.9,230.97,3,75,2,693.76,32,2
199,536393,76,60,27,16,21.68,346.88,12437,Italy,KI30257,Kitchen Usually Who,KI,2023-09-12,2023,9,12,3,2,September,Tuesday,High,Medium,High,0,Autumn,692.9,230.97,3,75,2,693.76,32,2
200,536394,29,61,28,27,20.15,544.05,12451,United Kingdom,GA53540,Garden Low Character,GA,2023-09-07,2023,9,7,3,4,September,Thursday,High,Large,Premium,0,Autumn,3318.48,331.85,10,299,4,2176.2,108,4
201,536394,334,61,28,27,20.15,544.05,12451,Iceland,GA53540,Garden Low Character,GA,2023-09-07,2023,9,7,3,4,September,Thursday,High,Large,Premium,0,Autumn,3318.48,331.85,10,299,4,2176.2,108,4
202,536394,355,61,28,27,20.15,544.05,12451,Spain,GA53540,Garden Low Character,GA,2023-09-07,2023,9,7,3,4,September,Thursday,High,Large,Premium,0,Autumn,3318.48,331.85,10,299,4,2176.2,108,4
203,536394,402,61,28,27,20.15,544.05,12451,Australia,GA53540,Garden Low Character,GA,2023-09-07,2023,9,7,3,4,September,Thursday,High,Large,Premium,0,Autumn,3318.48,331.85,10,299,4,2176.2,108,4
204,536394,29,62,28,45,3.15,141.75,12451,United Kingdom,GI30866,Gift Evidence Chair,GI,2023-09-07,2023,9,7,3,4,September,Thursday,Low,Large,Medium,0,Autumn,3318.48,331.85,10,299,4,567.0,180,4
205,536394,334,62,28,45,3.15,141.75,12451,Iceland,GI30866,Gift Evidence Chair,GI,2023-09-07,2023,9,7,3,4,September,Thursday,Low,Large,Medium,0,Autumn,3318.48,331.85,10,299,4,567.0,180,4
206,536394,355,62,28,45,3.15,141.75,12451,Spain,GI30866,Gift Evidence Chair,GI,2023-09-07,2023,9,7,3,4,September,Thursday,Low,Large,Medium,0,Autumn,3318.48,331.85,10,299,4,567.0,180,4
207,536394,402,62,28,45,3.15,141.75,12451,Australia,GI30866,Gift Evidence Chair,GI,2023-09-07,2023,9,7,3,4,September,Thursday,Low,Large,Medium,0,Autumn,3318.48,331.85,10,299,4,567.0,180,4
208,536394,29,63,28,30,9.07,272.1,12451,United Kingdom,GA36158,Garden Employee Size,GA,2023-09-07,2023,9,7,3,4,September,Thursday,Medium,Large,High,0,Autumn,3318.48,331.85,10,299,4,1088.4,120,4
209,536394,334,63,28,30,9.07,272.1,12451,Iceland,GA36158,Garden Employee Size,GA,2023-09-07,2023,9,7,3,4,September,Thursday,Medium,Large,High,0,Autumn,3318.48,331.85,10,299,4,1088.4,120,4
210,536394,355,63,28,30,9.07,272.1,12451,Spain,GA36158,Garden Employee Size,GA,2023-09-07,2023,9,7,3,4,September,Thursday,Medium,Large,High,0,Autumn,3318.48,331.85,10,299,4,1088.4,120,4
211,536394,402,63,28,30,9.07,272.1,12451,Australia,GA36158,Garden Employee Size,GA,2023-09-07,2023,9,7,3,4,September,Thursday,Medium,Large,High,0,Autumn,3318.48,331.85,10,299,4,1088.4,120,4
212,536394,29,64,28,43,5.23,224.89000000000001,12451,United Kingdom,GA13101,Garden Option Nothing,GA,2023-09-07,2023,9,7,3,4,September,Thursday,Medium,Large,High,0,Autumn,3318.48,331.85,10,299,4,899.56,172,4
213,536394,334,64,28,43,5.23,224.89000000000001,12451,Iceland,GA13101,Garden Option Nothing,GA,2023-09-07,2023,9,7,3,4,September,Thursday,Medium,Large,High,0,Autumn,3318.48,331.85,10,299,4,899.56,172,4
214,536394,355,64,28,43,5.23,224.89000000000001,12451,Spain,GA13101,Garden Option Nothing,GA,2023-09-07,2023,9,7,3,4,September,Thursday,Medium,Large,High,0,Autumn,3318.48,331.85,10,299,4,899.56,172,4
215,536394,402,64,28,43,5.23,224.89000000000001,12451,Australia,GA13101,Garden Option Nothing,GA,2023-09-07,2023,9,7,3,4,September,Thursday,Medium,Large,High,0,Autumn,3318.48,331.85,10,299,4,899.56,172,4
216,536395,5,65,29,33,10.29,339.57,12543,Poland,GI94080,Gift Skin Pattern,GI,2023-04-13,2023,4,13,2,4,April,Thursday,Medium,Large,High,0,Spring,1153.4,288.35,4,83,4,1018.71,99,3
217,536395,30,65,29,33,10.29,339.57,12543,Spain,GI94080,Gift Skin Pattern,GI,2023-04-13,2023,4,13,2,4,April,Thursday,Medium,Large,High,0,Spring,1153.4,288.35,4,83,4,1018.71,99,3
218,536395,421,65,29,33,10.29,339.57,12543,EIRE,GI94080,Gift Skin Pattern,GI,2023-04-13,2023,4,13,2,4,April,Thursday,Medium,Large,High,0,Spring,1153.4,288.35,4,83,4,1018.71,99,3
219,536396,31,66,30,12,14.72,176.64000000000001,12430,United Kingdom,HO44237,Home Water Past,HO,2023-06-16,2023,6,16,2,5,June,Friday,Medium,Medium,Medium,0,Summer,3094.44,442.06,7,166,3,529.92,36,3
220,536396,74,66,30,12,14.72,176.64000000000001,12430,Belgium,HO44237,Home Water Past,HO,2023-06-16,2023,6,16,2,5,June,Friday,Medium,Medium,Medium,0,Summer,3094.44,442.06,7,166,3,529.92,36,3
221,536396,196,66,30,12,14.72,176.64000000000001,12430,Lithuania,HO44237,Home Water Past,HO,2023-06-16,2023,6,16,2,5,June,Friday,Medium,Medium,Medium,0,Summer,3094.44,442.06,7,166,3,529.92,36,3
222,536397,32,67,25,28,15.35,429.8,12373,Lithuania,GI51114,Gift High Discuss,GI,2023-06-05,2023,6,5,2,1,June,Monday,High,Large,High,0,Summer,4652.44,387.7,12,297,4,1719.2,112,4
223,536397,262,67,25,28,15.35,429.8,12373,Netherlands,GI51114,Gift High Discuss,GI,2023-06-05,2023,6,5,2,1,June,Monday,High,Large,High,0,Summer,4652.44,387.7,12,297,4,1719.2,112,4
224,536397,320,67,25,28,15.35,429.8,12373,Norway,GI51114,Gift High Discuss,GI,2023-06-05,2023,6,5,2,1,June,Monday,High,Large,High,0,Summer,4652.44,387.7,12,297,4,1719.2,112,4
225,536397,362,67,25,28,15.35,429.8,12373,Germany,GI51114,Gift High Discuss,GI,2023-06-05,2023,6,5,2,1,June,Monday,High,Large,High,0,Summer,4652.44,387.7,12,297,4,1719.2,112,4
226,536397,32,68,25,17,1.59,27.03,12373,Lithuania,KI34914,Kitchen Certainly Mr,KI,2023-06-05,2023,6,5,2,1,June,Monday,Low,Medium,Low,0,Summer,4652.44,387.7,12,297,4,108.12,68,4
227,536397,262,68,25,17,1.59,27.03,12373,Netherlands,KI34914,Kitchen Certainly Mr,KI,2023-06-05,2023,6,5,2,1,June,Monday,Low,Medium,Low,0,Summer,4652.44,387.7,12,297,4,108.12,68,4
228,536397,320,68,25,17,1.59,27.03,12373,Norway,KI34914,Kitchen Certainly Mr,KI,2023-06-05,2023,6,5,2,1,June,Monday,Low,Medium,Low,0,Summer,4652.44,387.7,12,297,4,108.12,68,4
229,536397,362,68,25,17,1.59,27.03,12373,Germany,KI34914,Kitchen Certainly Mr,KI,2023-06-05,2023,6,5,2,1,June,Monday,Low,Medium,Low,0,Summer,4652.44,387.7,12,297,4,108.12,68,4
230,536397,32,69,25,44,18.13,797.7199999999999,12373,Lithuania,TO80575,Toy Minute Benefit,TO,2023-06-05,2023,6,5,2,1,June,Monday,High,Large,Premium,0,Summer,4652.44,387.7,12,297,4,3190.88,176,4
231,536397,262,69,25,44,18.13,797.7199999999999,12373,Netherlands,TO80575,Toy Minute Benefit,TO,2023-06-05,2023,6,5,2,1,June,Monday,High,Large,Premium,0,Summer,4652.44,387.7,12,297,4,3190.88,176,4
232,536397,320,69,25,44,18.13,797.7199999999999,12373,Norway,TO80575,Toy Minute Benefit,TO,2023-06-05,2023,6,5,2,1,June,Monday,High,Large,Premium,0,Summer,4652.44,387.7,12,297,4,3190.88,176,4
233,536397,362,69,25,44,18.13,797.7199999999999,12373,Germany,TO80575,Toy Minute Benefit,TO,2023-06-05,2023,6,5,2,1,June,Monday,High,Large,Premium,0,Summer,4652.44,387.7,12,297,4,3190.88,176,4
234,536397,32,70,25,5,23.75,118.75,12373,Lithuania,GI66531,Gift Someone Anyone,GI,2023-06-05,2023,6,5,2,1,June,Monday,High,Small,Medium,0,Summer,4652.44,387.7,12,297,4,475.0,20,4
235,536397,262,70,25,5,23.75,118.75,12373,Netherlands,GI66531,Gift Someone Anyone,GI,2023-06-05,2023,6,5,2,1,June,Monday,High,Small,Medium,0,Summer,4652.44,387.7,12,297,4,475.0,20,4
236,536397,320,70,25,5,23.75,118.75,12373,Norway,GI66531,Gift Someone Anyone,GI,2023-06-05,2023,6,5,2,1,June,Monday,High,Small,Medium,0,Summer,4652.44,387.7,12,297,4,475.0,20,4
237,536397,362,70,25,5,23.75,118.75,12373,Germany,GI66531,Gift Someone Anyone,GI,2023-06-05,2023,6,5,2,1,June,Monday,High,Small,Medium,0,Summer,4652.44,387.7,12,297,4,475.0,20,4
238,536398,33,71,31,33,8.08,266.64,12426,Netherlands,DE49363,Decor Break Claim,DE,2023-12-01,2023,12,1,4,5,December,Friday,Medium,Large,High,0,Winter,718.54,143.71,5,155,2,799.92,99,3
239,536398,116,71,31,33,8.08,266.64,12426,Poland,DE49363,Decor Break Claim,DE,2023-12-01,2023,12,1,4,5,December,Friday,Medium,Large,High,0,Winter,718.54,143.71,5,155,2,799.92,99,3
240,536398,378,71,31,33,8.08,266.64,12426,Iceland,DE49363,Decor Break Claim,DE,2023-12-01,2023,12,1,4,5,December,Friday,Medium,Large,High,0,Winter,718.54,143.71,5,155,2,799.92,99,3
241,536398,33,72,31,36,3.62,130.32,12426,Netherlands,DE48752,Decor Product Collection,DE,2023-12-01,2023,12,1,4,5,December,Friday,Low,Large,Medium,0,Winter,718.54,143.71,5,155,2,390.96,108,3
